Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5910","Export quantity","0141","Soya beans","2020","2020","t","608103.56","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5910","Export quantity","0141","Soya beans","2021","2021","t","376929","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5910","Export quantity","0141","Soya beans","2022","2022","t","519457","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5910","Export quantity","0141","Soya beans","2023","2023","t","171807","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5922","Export value","0141","Soya beans","1988","1988","1000 USD","5679","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5922","Export value","0141","Soya beans","1989","1989","1000 USD","600","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5922","Export value","0141","Soya beans","2005","2005","1000 USD","6237","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5922","Export value","0141","Soya beans","2006","2006","1000 USD","16956","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5922","Export value","0141","Soya beans","2007","2007","1000 USD","12560","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5922","Export value","0141","Soya beans","2008","2008","1000 USD","33192","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5922","Export value","0141","Soya beans","2009","2009","1000 USD","50870","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5922","Export value","0141","Soya beans","2010","2010","1000 USD","143643","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5922","Export value","0141","Soya beans","2011","2011","1000 USD","225011","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5922","Export value","0141","Soya beans","2012","2012","1000 USD","457896","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5922","Export value","0141","Soya beans","2013","2013","1000 USD","647343","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5922","Export value","0141","Soya beans","2014","2014","1000 USD","514672","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5922","Export value","0141","Soya beans","2015","2015","1000 USD","282250","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5922","Export value","0141","Soya beans","2016","2016","1000 USD","149365","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5922","Export value","0141","Soya beans","2017","2017","1000 USD","495401","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5922","Export value","0141","Soya beans","2018","2018","1000 USD","210312","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5922","Export value","0141","Soya beans","2019","2019","1000 USD","510424","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5922","Export value","0141","Soya beans","2020","2020","1000 USD","213356","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5922","Export value","0141","Soya beans","2021","2021","1000 USD","187493","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5922","Export value","0141","Soya beans","2022","2022","1000 USD","324397","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5922","Export value","0141","Soya beans","2023","2023","1000 USD","93919","A","Official figure"
"TM","Detailed trade matrix","704","Viet Nam","156","China, mainland","5910","Export quantity","0141","Soya beans","2014","2014","t","416.41","I","Value imputed by a receiving agency"
"TM","Detailed trade matrix","704","Viet Nam","156","China, mainland","5910","Export quantity","0141","Soya beans","2015","2015","t","638.68","A","Official figure"
"TM","Detailed trade matrix","704","Viet Nam","156","China, mainland","5910","Export quantity","0141","Soya beans","2016","2016","t","373.62","A","Official figure"
"TM","Detailed trade matrix","704","Viet Nam","156","China, mainland","5910","Export quantity","0141","Soya beans","2017","2017","t","16","A","Official figure"
"TM","Detailed trade matrix","704","Viet Nam","156","China, mainland","5910","Export quantity","0141","Soya beans","2018","2018","t","1.36","A","Official figure"
"TM","Detailed trade matrix","704","Viet Nam","156","China, mainland","5910","Export quantity","0141","Soya beans","2019","2019","t","3.67","A","Official figure"
"TM","Detailed trade matrix","704","Viet Nam","156","China, mainland","5922","Export value","0141","Soya beans","2014","2014","1000 USD","281","A","Official figure"
"TM","Detailed trade matrix","704","Viet Nam","156","China, mainland","5922","Export value","0141","Soya beans","2015","2015","1000 USD","355","A","Official figure"
"TM","Detailed trade matrix","704","Viet Nam","156","China, mainland","5922","Export value","0141","Soya beans","2016","2016","1000 USD","164","A","Official figure"
"TM","Detailed trade matrix","704","Viet Nam","156","China, mainland","5922","Export value","0141","Soya beans","2017","2017","1000 USD","15","A","Official figure"
"TM","Detailed trade matrix","704","Viet Nam","156","China, mainland","5922","Export value","0141","Soya beans","2018","2018","1000 USD","1","A","Official figure"
"TM","Detailed trade matrix","704","Viet Nam","156","China, mainland","5922","Export value","0141","Soya beans","2019","2019","1000 USD","3","A","Official figure"
"TM","Detailed trade matrix","894","Zambia","156","China, mainland","5910","Export quantity","0141","Soya beans","2019","2019","t","0.05","A","Official figure"
"TM","Detailed trade matrix","894","Zambia","156","China, mainland","5922","Export value","0141","Soya beans","2019","2019","1000 USD","0","A","Official figure"
